Ticker,Ticker,Factor,Selection Close
706,ITC,0.00767643271650252,400.8
617,ICICIBANK,0.008583146629555354,1357.8
1311,SBIN,0.008634070734703249,983.6
1079,ONGC,0.009010046160164254,245.35
1059,NTPC,0.00903817685562292,323.7
4070,IRCTC,0.009071500248942266,677.5
274,COALINDIA,0.009114058088357085,370.05
1591,ULTRACEMCO,0.009725867586795283,11580.0
2711,SBILIFE,0.009944340421285476,2031.0
867,LT,0.009959974721421929,3996.7
15,ACC,0.010069564495479202,1869.1
1468,SUNPHARMA,0.010112516086298144,1776.8
915,MARICO,0.010277018881256624,731.35
1244,RELIANCE,0.010321861148026322,1539.7
1514,TATAPOWER,0.010569245034948053,380.0
6178,BAJAJHFL,0.010867578598000636,104.96
4312,LICI,0.010926967902330418,897.65
588,HINDUNILVR,0.010958469006330485,2414.1
2772,HDFCLIFE,0.010987443447858963,766.55
3699,EICHERMOT,0.011033387425825162,7218.5
1358,SHREECEM,0.011052793964564003,26455.0
1163,POWERGRID,0.011257744204680733,273.45
1521,TCS,0.011319015496478107,3119.2
189,BHARTIARTL,0.011519131964217237,2161.6
135,AXISBANK,0.011592170177134146,1266.3
276,COLPAL,0.011671697454563236,2167.7
618,ICICIPRULI,0.011672870091906332,612.25
2086,JSWSTEEL,0.011677114321838268,1112.0
65,AMBUJACEM,0.011715189810586437,545.85
141,BAJAJ-AUTO,0.011742230364017048,9048.0
271,CIPLA,0.011755876407036603,1507.5
1509,TATACONSUM,0.011756757814988502,1177.7
19,ADANIPORTS,0.012109217567435767,1483.9
54,ALKEM,0.0121093176714641,5701.0
5394,TATATECH,0.012119007314906902,669.5
230,ZYDUSLIFE,0.01212743347597192,928.5
296,CUMMINSIND,0.012138335358993878,4311.3
10,ABB,0.012144661968161323,5070.5
550,HAVELLS,0.012186770213635807,1419.4
2730,GRASIM,0.012192023311342889,2686.8
1551,TITAN,0.012197869598023625,3855.1
1557,TORNTPHARM,0.01235424622480846,3745.2
3068,BRITANNIA,0.012377781318932213,5867.0
3795,IRFC,0.012402386232484292,116.74
5511,NESTLEIND,0.012466065639046156,1263.2
6258,DRREDDY,0.01250324100171049,1236.1
1677,WIPRO,0.012597220517698147,245.64
1229,RECLTD,0.012605867967006256,351.75
556,HCLTECH,0.01265935555091461,1601.1
111,ASIANPAINT,0.012698388669636577,2875.8
812,KOTAKBANK,0.012717015913727642,2069.9
852,LICHSGFIN,0.01274215524114097,548.1
1130,PETRONET,0.0127505996145975,272.15
84,APOLLOHOSP,0.012757876932648673,7330.5
4474,BAJAJFINSV,0.012760710679983476,2030.2
445,GAIL,0.012811236030115974,180.22
3052,IOC,0.012844781396750238,164.12
160,BANKBARODA,0.012887945508280428,287.25
426,FEDERALBNK,0.012934372610621197,255.99
301,DABUR,0.012947732578411288,514.4
417,EXIDEIND,0.012948838308386027,361.85
1577,TVSMOTOR,0.012959967757864342,3447.8
1525,TECHM,0.013006707427836663,1494.7
2947,UNITDSPR,0.013072547189997773,1430.4
917,MARUTI,0.013095587871606392,15889.0
940,MFSL,0.013121104503714355,1697.9
5140,JIOFIN,0.013141874321040487,300.8
1425,SRF,0.013163793534065358,2793.8
868,LTIM,0.013205533474430759,5833.0
6339,NTPCGREEN,0.013232237565515398,94.75
3150,POLYCAB,0.013251670900049455,7439.0
577,HINDALCO,0.013303462751103055,789.35
5221,HAL,0.01330423775760607,4441.6
872,LUPIN,0.013312992444143943,2042.3
1508,TATAELXSI,0.01336931994909816,5164.0
655,INDHOTEL,0.013596162624611044,726.5
1131,PFC,0.013662763361053607,361.4
494,GODREJCP,0.013713378871260602,1144.5
3050,INFY,0.013846837745382815,1530.6
4930,MANKIND,0.013860896268107865,2241.9
342,DIVISLAB,0.014016600930422875,6412.0
1142,PIIND,0.014033574920585101,3448.5
343,DLF,0.014096352301848561,721.3
214,BOSCHLTD,0.014106287862015496,35770.0
1100,PAGEIND,0.014109356741425725,38535.0
3778,APLAPOLLO,0.014123060604264279,1698.4
488,GMRAIRPORT,0.014147536641295148,104.21
4403,TATASTEEL,0.014151524944354253,166.33
2242,BEL,0.014291043166078632,410.25
661,INDIGO,0.014296388704811001,5775.0
2988,HDFCAMC,0.014355095495224214,5336.5
1033,NHPC,0.01439778649999777,77.23
877,M&M,0.014421395018748366,3669.3
2253,DMART,0.014476534191604565,3988.6
85,APOLLOTYRE,0.014479380955892712,522.05
1376,SIEMENS,0.014508127575690396,3181.1
1152,PNB,0.01465018509164951,123.05
970,MRF,0.014780258532483753,154780.0
2225,CGPOWER,0.014885031118756907,682.55
1604,UPL,0.01500206395640413,749.7
215,BPCL,0.015013306942943056,355.85
567,HEROMOTOCO,0.015032349278956835,6081.5
1558,TORNTPOWER,0.015041803231252792,1293.0
1388,SJVN,0.015062753445241332,77.88
2682,ICICIGI,0.015258081992377798,1999.0
4284,JUBLFOOD,0.01527118208919696,593.05
658,INDIANB,0.015280933367611224,873.1
